0	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	0	0	0	0	0
0.1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-8500176256136822e-21	-0.0013650589748036472	0	-4355845920007808e-20	-0.005787425164392417
0.2	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-4092239871993547e-20	-0.0018450791196770455	0	-0.00044266864539282887	-0.016323107925465177
0.3	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.427557121588	603.9485751874612	0	0	0	0	-8677611300512563e-20	-0.0020138930308783356	0	-0.0014665066762464696	-0.026911505593059923
0.4	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953827	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0001345327500634478	-0.002073325288371196	0	-0.0031175486547229993	-0.03620901909699858
0.5	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00017825424581159848	-0.0020943246647028902	0	-0.0052489310007933715	-0.04399265846358667
0.6	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924195	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0002159000118886194	-0.002101811162552008	0	-0.0076773286972889486	-0.050385903267206836
0.7	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924195	16.334835361420698	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0002473369590951776	-0.002104565203353423	0	-0.010238298307760723	-0.05559539402919164
0.8	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953827	37.49070983924195	16.334835361420698	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00027318923721425997	-0.0021056581953593587	0	-0.012804272817307616	-0.05982612061652437
0.9	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	37.49070983924196	16.334835361420698	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00029428738242476076	-0.002106164581720225	0	-0.015285034940872627	-0.06325727931807044
1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	37.49070983924196	16.334835361420698	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003114399404950952	-0.0021064571468204884	0	-0.017622236238740523	-0.06603817549543903
1.1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.334835361420698	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003253584065161092	-0.0021066672235847813	0	-0.019781536794751333	-0.06829147897949905
1.2	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00033664667563325167	-0.0021068403115046346	0	-0.02174600477340335	-0.07011784532916963
1.3	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953827	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00034579454929123057	-0.002106989903100975	0	-0.023512262357669622	-0.07159751023630061
1.4	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00035320945967120626	-0.0021071219559478825	0	-0.02508449493522278	-0.07279679168693666
1.5	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00035921915433321085	-0.0021072387748315865	0	-0.026472789873214084	-0.07376881615568133
1.6	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003640890359910279	-0.0021073416899259007	0	-0.027690300053083032	-0.0745565324664613
1.7	4.767132174727514	4.767132174727514	4.767132174727514	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003680372915508263	-0.0021074319574600274	0	-0.028751837723535845	-0.07519522772646604
1.8	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003712371426873697	-0.002107510681225895	0	-0.029672716326262404	-0.07571290359560987
1.9	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.49070983924196	16.3348353614207	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003738307618241053	-0.0021075790310330976	0	-0.030468107726843094	-0.07613254362439768
2	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	37.49070983924196	16.33483536142071	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00037593510774673025	-0.0021076381076516387	0	-0.031152544545481324	-0.07647305387900277
2.1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	37.49070983924196	16.33483536142071	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.00037763851077196294	-0.0021076889602812602	0	-0.031739259403971924	-0.07674871440198999
2.2	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	37.490709839241966	16.334835361420705	9.602887099915138	3406.427557121588	603.9485751874612	0	0	0	0	-0.00037902259817883434	-0.0021077326128128905	0	-0.03224108378571031	-0.07697272217946828
2.3	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.0910921281695383	37.49070983924198	16.334835361420712	9.60288709991514	3406.4275571215885	603.9485751874613	0	0	0	0	-0.0003801439785727223	-0.002107769940375046	0	-0.032668819732197464	-0.07715423035694016
2.4	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.0910921281695383	37.49070983924198	16.334835361420712	9.602887099915138	3406.427557121588	603.9485751874612	0	0	0	0	-0.00038105171829659823	-0.002107801767436501	0	-0.03303238943728001	-0.07730117336181958
2.5	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953828	37.49070983924197	16.33483536142071	9.602887099915138	3406.4275571215876	603.9485751874612	0	0	0	0	-0.00038179053690141934	-0.002107828876799825	0	-0.03334128118178413	-0.0774207831746137
2.6	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953834	37.49070983924199	16.334835361420712	9.602887099915138	3406.4275571215876	603.9485751874612	0	0	0	0	-0.0003823892263840687	-0.002107851879850287	0	-0.03360278776906059	-0.07751771685497802
2.7	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953835	37.49070983924198	16.334835361420716	9.602887099915138	3406.427557121587	603.9485751874612	0	0	0	0	-0.00038287308307106635	-0.002107871344075437	0	-0.03382351671333328	-0.07759606600641113
2.8	4.767132174727513	4.767132174727513	4.767132174727513	0.09109212816953832	37.49070983924199	16.334835361420716	9.602887099915137	3406.4275571215876	603.9485751874612	0	0	0	0	-0.00038326678637199134	-0.002107887824300655	0	-0.03400999406301145	-0.07765982290853977
