-0.11275596796894252	0.7786267290160725	-0.595048942778627
-0.8050683343571161	0.27122757482486176	0.5239977702839125
-0.5792460783855428	-0.5018330368084173	-0.6058115360675034
-0.007685126855152105	-0.034508907026167955	-0.008720400949743284
0.0026045336879204533	0.016489074882118013	0.004543340431294553
0.001209870318772485	0.0070902123509686155	0.0019218901285019442
-0.0016867215472848847	-0.010538792184265643	-0.0028960381232899634
0.0006892502213605027	0.0037531771246971835	0.0010001292161937302
-0.0072848978773705966	-0.04515937058123555	-0.012389528080598547
5825430779835526e-20	0.000257990029373006	6491191574789002e-20
0.004385596430528131	0.019329846258513868	0.004856137460384087
0.048737097173402716	0.2153842944291055	0.05415564790047874
-15556478265314584e-21	-9728701066015023e-20	-2673927453643965e-20
-0.0011223468822519316	-0.00711251733236789	-0.0019601495442450466
-0.01523439637120231	-0.09440237708491851	-0.025897343830858042
-0.011769695616248986	-0.03061377987828762	-0.0059894185996395444
0.01309831964013086	0.040539319681511636	0.008808377941678023
-0.012704836629641393	-0.04458448148299146	-0.010287421855791347
14116633400902994e-21	46057296258248764e-21	10279779745848535e-21
0.01518061084970305	0.05355054673530649	0.01238418894187531
0.0009336914973082182	0.002495655578223304	0.0004968301126102442
0.01236317630902981	0.037793396645587576	0.00815888228982642
0.003839973585378676	0.005913123649274398	0.0006042726137990434
0.0017440539645121964	0.005472918426148407	0.001196415264230463
