0	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	0	0	0	0	0
0.1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	44.15743989358382	-0.00038651235759251516	0	460.1308938150305	-0.0008060841835567261
0.2	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	59.684973570684896	-0.0018607932218199909	0	1297.7697192567084	-0.008191974964625665
0.3	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	65.1446980613021	-0.003945792868795695	0	2139.58294466167	-0.027139145106695343
0.4	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	5.498496337541861	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351563	0	0	0	0	67.06458291319284	-0.006117278523297076	0	2878.7372031191485	-0.05769292649105619
0.5	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	67.73964433826875	-0.0081052384654891	0	3497.4847191584277	-0.09713543371108925
0.6	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	67.977061146512	-0.009816702398085813	0	4005.6234499763223	-0.14207246021820652
0.7	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	68.06055012240616	-0.011245714503913127	0	4419.589202440179	-0.18946014231220348
0.8	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	68.08987301349073	-0.012420637486561104	0	4755.676569636202	-0.23693838443846885
0.9	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953825	5.498496337541862	0.01702176199641263	9.60288709991514	499.6412573104476	0.6293750666351564	0	0	0	0	68.100165703944	-0.013379189986986145	0	5028.130152530906	-0.2828388200178551
1	4.7671321747275135	4.7671321747275135	4.7671321747275135	0.09109212816953824	5.498496337541862	0.01702176199641263	9.60288709991514	499.64125731044754	0.6293750666351564	0	0	0	0	68.10377114491104	-0.014158179599698114	0	5248.846625700378	-0.3260772706283926
